Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.9482276544851416,0.9996230006217957,534.7699408941947,494.6238588483146,0.9999737739562988,564.9817854634832,468.06249268492513,0.9999703168869019,503.7601679541199,459.93511528558054,0.9994170665740967,611.3377808988764,523.9467755149813,0.9994380474090576,451.4494820926967,517.6345973782771,0.9717189073562622,712.3566976825844,724.1608877574906,0.985998272895813,349.0259977762173,738.4288682116105,0.9883544445037842,755.2983087546818,1011.6417954119851,0.9988800883293152,326.02637816011236,999.2862681413858,0.9891840219497681,753.6535873127341,1301.3543129681648,0.9898801445960999,331.75949496722853,1150.3611452481273,0.9269652366638184,663.1833742977528,1307.4185100655432,0.8617173433303833,436.04876228932585,1233.0386821161048,0.9922261238098145,689.8814957865168,1643.6794826779026,0.9856854677200317,441.8089448735956,1667.5955348782772,0.7907935380935669,675.4528762874531,1956.0018726591761,0.6400443315505981,462.0801878511236,1963.807350187266
1,0.9547710138208726,0.9996339082717896,534.0404084737828,494.424998536985,0.9999731779098511,564.0937353698503,467.3085644897004,0.9999727010726929,502.86224250936334,459.567423045412,0.9992491602897644,608.0853522940076,524.1159731975656,0.9993319511413574,449.8270716292135,513.0216014161986,0.9693869948387146,712.4212166432585,723.7941830524345,0.9852294921875,350.1632724719101,737.1869147940075,0.9929451942443848,751.209620786517,1010.5765010533709,0.9987636804580688,300.64058110955057,1001.2802844101124,0.9887205362319946,764.6951076779026,1295.076808286517,0.9936585426330566,323.19910170880155,1124.2005354634832,0.9322768449783325,658.5486891385767,1299.7537745786517,0.8928589820861816,425.39837897940083,1234.8558930243446,0.9876747131347656,686.2329558754682,1642.6762933052435,0.9829714298248291,439.0963687968165,1664.0973197565543,0.7884712219238281,673.3394779962548,1954.8279494382023,0.7199887037277222,459.44134772940083,1959.2180184925094
2,0.9396252281525556,0.999677300453186,533.392731741573,493.82095622659176,0.9999709725379944,562.7391297986892,466.4844481507491,0.9999760389328003,502.48280957397003,459.2483760533708,0.9992343783378601,606.6257022471912,521.1400909995318,0.9992767572402954,449.4262786750936,512.0015507958801,0.9689852595329285,711.7897793773409,724.3930682350187,0.9846958518028259,373.1157098548689,734.7704529494382,0.992270827293396,749.8698648174159,1008.5970417837079,0.9915927648544312,281.187895014045,990.433125585206,0.9921371936798096,754.7247337312735,1298.00313085206,0.9366244077682495,316.0658064138577,1091.5325081928838,0.9288315773010254,662.960776568352,1302.34140917603,0.8961246609687805,413.7745786516854,1261.4685744382023,0.9730289578437805,681.9992099719102,1644.1353581460676,0.9654220342636108,440.7216321395132,1660.0339419475656,0.6036307215690613,676.7862681413858,1958.751024110487,0.7421491742134094,460.07088307584274,1961.5883953651687
3,0.9271283254903906,0.9996984004974365,532.1779904026217,492.4273978815543,0.9999714493751526,561.3009860720974,466.732502340824,0.9999780654907227,502.1497542134832,459.41775661282776,0.9992492198944092,604.9995610955057,520.1322565543071,0.9994077682495117,449.2703212780899,511.17970213014985,0.9735985398292542,718.8129827949438,728.485706343633,0.9858486652374268,374.9824438202247,734.3242333801498,0.9935058355331421,748.4424011001872,1008.3138020833334,0.9946857690811157,297.4485018726592,990.5266853932585,0.9909740686416626,752.4669358614233,1294.6095213014983,0.9217748045921326,276.60463483146066,1057.2512143024344,0.9187126159667969,658.1784000468165,1297.5599836142324,0.7764110565185547,435.4325403792135,1234.679453417603,0.9719408750534058,683.2337020131085,1647.4801029962548,0.975264310836792,437.82837371254686,1658.4506671348315,0.60529625415802,674.9088541666667,1959.1697389981275,0.6548638343811035,460.0253101591761,1964.9844920411986
4,0.918038175386541,0.999730110168457,529.8250234082398,492.2831446044008,0.9999668598175049,559.1482326779027,464.91840033941946,0.9999788999557495,499.633441596442,459.14523349719104,0.9992632865905762,604.872425093633,521.2773218047753,0.9993512630462646,448.2802258895132,509.61764103464424,0.9795206785202026,714.2057291666667,726.9016268726592,0.9853291511535645,369.7034468632959,731.2018668071162,0.9941152334213257,746.410785346442,1009.1883924391386,0.8170121908187866,277.60680009363296,988.0372922518727,0.9942957162857056,753.7297372425094,1290.3395657771537,0.774863064289093,316.83959503745325,1054.0064665262173,0.9558605551719666,657.0186680711611,1297.048513576779,0.8010705709457397,452.4945136938203,1245.2972846441949,0.988303542137146,685.6263898642324,1645.0627633426966,0.9595273733139038,434.24866865636704,1649.2298689138577,0.7346934676170349,676.1451749765918,1960.9588600187267,0.6237670183181763,456.838205173221,1964.3147237827716
5,0.8965723163941327,0.9997490644454956,527.3542105571162,491.79841116573033,0.9999470114707947,554.7572126638577,463.8770262757491,0.9999801516532898,497.2803283005618,458.61788974719104,0.9992891550064087,600.6563085205993,513.9319990636704,0.9994605183601379,444.8899081226592,509.07980015215355,0.984413743019104,710.0749063670412,726.3474367977528,0.9741058945655823,361.68466175093636,726.8289150280899,0.9947468042373657,235.3018931413858,1006.5360925795881,0.2820013761520386,274.9991221910112,1005.9368416432585,0.9919103384017944,751.6875877808989,1288.8439255617977,0.8755744695663452,328.1278528792135,1012.2428019662922,0.933605432510376,653.1662570224719,1289.9455758426966,0.8175821304321289,410.09297460205994,1219.2896330758426,0.9894744157791138,684.3834123361423,1641.352118445693,0.9761316776275635,438.4116046348315,1649.5510007022472,0.7501058578491211,675.1029962546818,1958.0268316947565,0.6736513376235962,454.04721149344573,1963.4704178370787
6,0.8839848549926982,0.9998233914375305,524.5271535580524,491.33313582631087,0.9999333620071411,551.5529172518727,461.5761426147004,0.999980628490448,493.83302610018734,456.44765332397003,0.9992032647132874,600.1672226123596,511.14883251404495,0.9994326829910278,441.9227674391386,506.8760241104869,0.9854286909103394,704.8131729868915,723.1067854634832,0.9835593700408936,351.0302551498128,727.552814840824,0.9955271482467651,743.4639074204119,1007.8950871956929,0.3291604220867157,234.05891561329588,1005.6201720505618,0.9799988269805908,748.406557233146,1286.78985252809,0.9939876198768616,327.65325081928836,964.9049040262173,0.9180570840835571,649.2637377106741,1281.6559866573034,0.5946013331413269,405.9929482677903,1204.2861218398878,0.9808576107025146,680.2930419007491,1639.9182174625469,0.9778435230255127,435.38660170880155,1653.192737593633,0.6583045721054077,674.3259158473784,1959.7328534644196,0.6320430040359497,451.4744264981274,1964.5780664794008
7,0.9230340649099911,0.9998325109481812,522.7211347144195,490.0280898876405,0.999916672706604,549.5046962780899,460.3632666198502,0.9999758005142212,492.4647413389514,455.53528060627343,0.9991061687469482,598.5197945926967,510.98694990636704,0.9994671940803528,440.8074379681648,506.4443981156367,0.9847763776779175,707.4370172050562,721.7161897237828,0.9830268621444702,362.9258105102997,720.8696161048689,0.9955079555511475,741.0680740870787,1007.2620406132959,0.8569387197494507,222.48741807116107,1000.8631788389514,0.987335205078125,760.9121898408241,1286.7314782303372,0.993721604347229,323.9094686329588,953.9922752808989,0.9182469844818115,659.4568556882023,1255.6217813670412,0.7450190782546997,452.5165320692885,1230.3498068820224,0.9781205058097839,677.7690484550562,1641.8422284644196,0.9693795442581177,432.2332192181648,1647.2950316011236,0.5643526315689087,675.251492275281,1961.5249005149813,0.7168552875518799,449.5578037219101,1961.4238061797753
8,0.9417076671824736,0.9998403787612915,522.3423601357679,490.62470739700376,0.9999095797538757,548.7875263342697,460.75568381320227,0.9999770522117615,491.79863061797755,455.3221193235019,0.9988656044006348,597.0768960674158,509.9312748712547,0.9994386434555054,439.66240929307116,506.71487301029964,0.9847484827041626,710.3557320926966,722.1831841058053,0.992552638053894,356.0060422518727,719.9212166432585,0.9932787418365479,742.298835440075,1007.0948911516854,0.9883428812026978,216.246488764045,996.8479342228464,0.9885390400886536,760.3716789559926,1287.0122308052435,0.9961597919464111,342.64257080992513,936.5489671114233,0.9365581274032593,656.7035346441949,1248.2189255617977,0.7842645645141602,438.8902299859551,1221.897823033708,0.9829652309417725,674.0362388810861,1639.01173338015,0.9761401414871216,428.6907478932585,1650.9617860486892,0.7036673426628113,670.6394106975656,1955.1985311329588,0.6837821006774902,447.3220242275281,1962.2660639044946
9,0.9429885113940519,0.9998255968093872,521.2130588717229,490.4760650749064,0.9998688697814941,546.068512991573,459.43673923220973,0.9999722242355347,488.9747922518727,455.21294183052436,0.9989336133003235,595.3244967228464,512.4645218867041,0.9993801712989807,437.0100362827716,505.4349909293071,0.9884411692619324,704.6497542134832,722.1131788389513,0.9960373640060425,345.6326808286517,721.3443644662922,0.9945809245109558,737.2389249765918,1008.3150456460675,0.9894803762435913,197.78441011235952,990.2322536282771,0.989905595779419,755.7083187031835,1289.6400983146068,0.9980556964874268,356.43192591292143,918.3995347612359,0.9313346147537231,656.2631671348315,1251.0346441947565,0.7798113822937012,450.67313319288394,1231.9022120786517,0.9866296648979187,669.251960440075,1634.4387874531835,0.9784832000732422,429.54032069288394,1650.3574145599252,0.724004864692688,660.5991777855807,1953.2138050093633,0.676059365272522,447.4801029962547,1962.2904962546818
