Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.9089798278668347,0.9994197487831116,467.9098636470038,530.4322112008427,0.9999752044677734,522.081650866105,501.33244089419475,0.9997750520706177,434.11034058988764,500.31835205992513,0.9986846446990967,569.5070371020599,552.4400529611423,0.997931957244873,387.6760738529963,542.3824101708801,0.9842283129692078,672.6886557818352,763.4422547986892,0.9936860203742981,315.26144077715355,764.8008105102997,0.9971375465393066,696.3674069522472,1040.656089068352,0.9969668388366699,264.0829822097379,1040.8205319522472,0.9956890344619751,708.3533034878278,1335.4289559925094,0.9900021553039551,289.57777387640454,1126.7200667134832,0.8927013874053955,602.5310890683521,1316.3771360018727,0.8462457656860352,375.06203183520597,1285.0042427434457,0.9786635041236877,626.1407127808989,1700.02267673221,0.8710004091262817,387.3898349719101,1704.5868445692884,0.4554673433303833,377.6822185159176,1960.5579939138577,0.45508214831352234,369.00090706928836,1934.527738764045
1,0.8987158975180458,0.9995708465576172,472.0094510767791,530.0834284293071,0.9999655485153198,524.8531132958802,501.4122483614232,0.9998726844787598,439.0464799859551,500.36231566011236,0.9986330270767212,548.7720915262173,556.3482414559925,0.9986262321472168,391.96475596910113,542.6635284995318,0.9819097518920898,678.809764161985,764.8279494382023,0.9947280883789062,311.8705378043071,764.3511528558053,0.9969730973243713,696.8150895365168,1041.0663184691011,0.9979307055473328,255.1472524578652,1028.0414618445693,0.9957190155982971,711.1389571629213,1336.172752808989,0.9735516309738159,269.5072565543071,1105.4724806882023,0.872902512550354,599.9037336142322,1358.734930945693,0.7667249441146851,374.04282244850185,1298.7049391385767,0.9772282838821411,629.5214477996255,1700.1082631086142,0.8875023126602173,386.34582748127343,1707.7547109082398,0.42392033338546753,377.40856156367045,1957.9361247659176,0.41241124272346497,373.5380822799626,1936.7459620786517
2,0.8927782791502336,0.9996428489685059,475.9134334035581,530.7877969920412,0.9999406337738037,528.8667485955057,500.27040174391385,0.9999362230300903,443.6754593867041,499.3711961610487,0.9988073706626892,551.6807116104869,555.7246678955993,0.9992204904556274,394.7509216994382,543.625314548221,0.9779072999954224,678.2487710674159,764.111876755618,0.9954789280891418,312.0556091994382,762.9413184691011,0.9966380000114441,699.126799508427,1042.2488734784645,0.9913249015808105,217.9892322097378,1034.6806969803372,0.9965526461601257,710.8427697799625,1338.125877808989,0.9531023502349854,300.8879037921348,1079.8823004447565,0.8996126651763916,599.424376755618,1359.5537804307116,0.7782760858535767,375.64453125,1300.234228698502,0.9721593856811523,632.3474075374531,1699.5787979868915,0.774702787399292,393.3682993913858,1705.9749531835207,0.38397112488746643,378.3686651451311,1957.0275924625469,0.4599570035934448,368.10181121254686,1932.7532478932585
3,0.8954561545568354,0.9997087121009827,477.7443235018727,531.6115841526217,0.9999392628669739,531.7760270365169,498.87903792134836,0.9999628067016602,445.60239641853934,497.7774607911985,0.9988613724708557,554.7929833801498,553.1973826661986,0.9992809891700745,396.37055243445695,541.980702832397,0.9791857004165649,679.7405342930713,765.3017468398876,0.9954937696456909,310.38089595037457,761.7156776685393,0.9951550960540771,701.8817298689139,1044.264542368914,0.9764366745948792,215.11455407303367,1052.804526568352,0.996495246887207,711.8289881788389,1335.9913389513108,0.9687016606330872,318.4800737359551,1051.7374034410113,0.8786611557006836,598.478757022472,1356.161341292135,0.8346948623657227,391.5695224719101,1288.2452598314608,0.9814007878303528,629.2059486189139,1699.3423747659176,0.8635383248329163,376.15417251872657,1702.5476942883895,0.30083853006362915,384.02746079119856,1957.2400222378278,0.4543996751308441,372.42619089419475,1939.3188202247193
4,0.888176679611206,0.9997292757034302,479.28743855337086,531.1140127574906,0.9999172687530518,534.3303780430712,498.25901217228466,0.9999701976776123,448.5140156835206,496.8041169241573,0.9991281628608704,557.4934895833334,552.9493284761236,0.9993270039558411,399.2215297284645,540.6248536985019,0.9746400713920593,682.5886587078653,766.2450257490636,0.9966669082641602,310.45799683988764,759.9173396535581,0.9951043725013733,706.0300356975656,1045.1576398642324,0.9866814613342285,187.98447741104872,1049.0156835205994,0.997043251991272,710.0455729166667,1334.9545002340824,0.9936791658401489,300.76501053370794,1047.4249473314608,0.8730462789535522,603.4940455290263,1353.6405664794008,0.7129727602005005,408.9821073267791,1303.47188085206,0.9745566248893738,633.6622922518727,1701.2685802902622,0.9078758358955383,392.148364349251,1702.4198267790264,0.25314927101135254,382.7920909410112,1955.5136645599252,0.4355156421661377,375.9723197565544,1941.1829939138577
5,0.8850951878463521,0.9997353553771973,481.30266853932585,531.6886484667604,0.9998894929885864,536.1898700842697,498.28062821863296,0.9999762773513794,449.6865490402622,496.105783298221,0.9991960525512695,559.7861803604869,555.1052273525281,0.9993639588356018,400.63889864232215,540.8028660463483,0.9704817533493042,682.0725070224719,767.6670763108615,0.9956552386283875,309.5367363061798,760.7989524812734,0.9952712059020996,706.1810919943821,1046.4788886938202,0.9927399158477783,216.8717813670412,1043.1595271535582,0.9972196817398071,711.3012786750937,1335.6564548220974,0.9915120601654053,312.2287570224719,1024.4031630383895,0.8683943748474121,609.2321365870787,1369.9524520131088,0.6944653391838074,407.8303487827716,1360.110457631086,0.9839010238647461,630.245786516854,1699.8190250468165,0.8154283761978149,375.3042339653558,1707.805770131086,0.29243403673171997,381.14159058988764,1954.8542837078653,0.45095404982566833,378.94509304775283,1942.3226825842698
6,0.8886305058703703,0.9997313022613525,483.29770891853934,531.6046348314607,0.9998693466186523,508.353669241573,499.7580173220974,0.9999812841415405,452.88045704588023,495.6706094920412,0.9992919564247131,563.2579880617977,554.6300766619851,0.9992442727088928,404.0191947565544,540.2115519662922,0.9664874076843262,685.3751170411986,768.1436534410112,0.9943854808807373,312.37842345505624,761.4888371956929,0.9937594532966614,704.8098812031835,1046.0448852996255,0.991045355796814,213.14884714419475,1040.5587254213483,0.9961439371109009,710.9853405898878,1335.0760767790262,0.9958723783493042,348.0435832162922,999.9557437968165,0.8919833898544312,605.279143258427,1362.1525339419477,0.747506856918335,396.76015332397003,1282.2463132022472,0.9832670092582703,634.377267673221,1698.1824964887642,0.8592890501022339,394.0185363998128,1697.5933403558054,0.25947946310043335,619.4177200374531,1978.0863764044946,0.4293806552886963,373.566172167603,1943.4486189138577
7,0.8941105060717639,0.9997481107711792,484.3532010767791,531.1084533005618,0.9999082684516907,510.07022471910113,499.68157478932585,0.9999847412109375,454.1804190074906,495.62269575140454,0.9992678165435791,564.4306677200375,554.1904406601124,0.9992656707763672,405.1616631554307,538.9309018024345,0.9657235145568848,668.8887669709738,761.2301029962547,0.9941191673278809,315.96939372659176,761.3239554073034,0.9938127994537354,704.9465268024344,1046.632578417603,0.9912776947021484,197.76070926966293,1030.027504681648,0.9972182512283325,712.047343164794,1337.787189840824,0.9976539611816406,353.4928751170412,982.9155694054308,0.882286012172699,604.6340268024344,1350.2680243445693,0.8421299457550049,397.0270072565544,1282.1535580524344,0.9825273752212524,632.5507666198503,1698.9662336142324,0.8696637749671936,384.0161224250936,1695.2751931179776,0.26036763191223145,382.55266853932585,1957.0486598782772,0.4249238669872284,375.4075959737828,1942.1365870786517
8,0.8911507795838749,0.9997371435165405,485.4617275280899,530.8996810627341,0.999914824962616,512.1586786048689,500.53685334737827,0.9999848008155823,455.30715999531833,495.74803955992513,0.9993860125541687,567.4636440777153,557.1360018726592,0.9992259740829468,405.418129681648,539.3535668305244,0.965747594833374,669.0620610955057,759.9606448970038,0.9919554591178894,316.92130442415737,760.5094218164794,0.9940048456192017,705.5130062031835,1045.9802931882023,0.9950293302536011,194.71544358614233,1021.7947536282771,0.9955316185951233,710.7195839185395,1336.7712722378278,0.9962052702903748,368.3430623829588,959.8510650749064,0.8989125490188599,605.2838980571162,1355.8280664794008,0.8298026919364929,387.02883602528095,1262.6132373595506,0.9798200130462646,637.1434632490636,1698.1549918071162,0.8462168574333191,378.2165847378277,1714.3868504213483,0.23144185543060303,622.8318117977528,1980.3578534644196,0.4266464114189148,378.2277768024345,1943.1106624531835
9,0.8944742258857278,0.9997282028198242,487.1401714653558,530.9090443586142,0.9999284744262695,513.8768433988764,501.4445809925094,0.9999825954437256,457.3430184925094,496.1884802200375,0.9994429349899292,565.1373039559926,557.5406352411048,0.9992408156394958,406.6322126638577,541.849616690075,0.9689429402351379,671.0885562968165,760.6374356273409,0.9938043355941772,318.0360486891386,760.7849075374533,0.9942010641098022,706.7310393258426,1044.9673747659176,0.9931173324584961,189.6996430243446,1015.3107443820226,0.995907187461853,711.7048513576779,1336.3626521535582,0.9991440773010254,392.1865490402622,939.3730980805244,0.8755183815956116,606.0051644428838,1352.85624414794,0.8546628952026367,390.3524403089888,1279.0537219101125,0.9809783101081848,634.2167749297753,1698.9870084269664,0.802066445350647,386.5573794475656,1684.2038272471912,0.29922133684158325,382.7993328651686,1953.5058227996255,0.4501745104789734,381.57961727528095,1938.6423220973784
