Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.8537415055667653,0.9996709823608398,469.9394311797753,525.2915057350187,0.999980628490448,525.5909117509364,494.1085118211611,0.9998760223388672,435.6733526451311,493.55113968867045,0.9989208579063416,550.9606887874533,551.4251960440075,0.9985610246658325,384.2680536048689,538.6118548103933,0.9896292090415955,666.433900983146,763.0383895131087,0.9951305985450745,302.73744733146066,761.5421640917604,0.9952796101570129,699.6888167134832,1050.771959854869,0.9283283948898315,224.6199818586142,1036.7257724719102,0.9888019561767578,710.8171670177903,1352.1974485018727,0.5683084726333618,239.7797430945693,1105.4450491573034,0.8468359112739563,606.7952656835207,1323.2947097378278,0.9065285921096802,374.8095154494382,1287.824057818352,0.9812560677528381,627.0319815074906,1715.0684691011236,0.8048459887504578,375.37533649344573,1728.8657244850187,0.18845722079277039,378.1010065543071,1953.0977879213483,0.32319405674934387,382.0030869616105,1946.7983380149813
1,0.7850938386776868,0.9996985793113708,471.83637640449444,525.8874283122659,0.9999771118164062,526.9109901685393,494.7139439957865,0.9998921155929565,437.2934954353933,493.7495245201311,0.9988853931427002,551.7755149812734,554.7338775749064,0.99891197681427,386.22739641853934,538.2705334152622,0.9876863956451416,667.9996196161048,762.776875585206,0.9899088144302368,302.83576193820227,757.1108380149813,0.995821475982666,206.16017088014985,1068.5153323970037,0.120991051197052,695.4080348782772,1043.6203037219102,0.9910932779312134,711.7495464653559,1353.8491924157304,0.5716398358345032,266.06536750936334,1069.4814343398878,0.8801551461219788,604.3241602294008,1321.515390917603,0.6205176115036011,398.45242275280907,1295.235545411985,0.9720224142074585,630.2002136001872,1723.7511704119852,0.8114892244338989,373.1529435861423,1718.7968164794008,0.17335152626037598,375.82016619850185,1951.712751638577,0.23455330729484558,373.1413857677903,1967.5039501404494
2,0.8315640337326947,0.9997442364692688,473.18315484550567,525.5334518375469,0.999976634979248,528.7360282069288,493.6549771769663,0.9999181628227234,439.16930009363296,492.4476972144195,0.9991668462753296,553.3107297518727,552.656176849251,0.999138355255127,388.2152680243446,538.8888401217229,0.9869732856750488,669.22657713015,762.429921582397,0.9949025511741638,307.11339829119856,754.7315367509364,0.9957408905029297,700.6157830056179,1050.3898203417602,0.45919471979141235,219.62963775749063,1052.9799420646068,0.9902679920196533,709.8897618211611,1349.4177200374531,0.9484191536903381,257.9335644897004,1002.4684720271536,0.8782248497009277,603.3470125234082,1307.9007198033707,0.6269360780715942,370.0985340589888,1261.306179775281,0.9720413684844971,632.3496752106741,1713.677434456929,0.8904725313186646,377.69575140449444,1725.3443937265918,0.1659066379070282,629.720710440075,1985.3230337078653,0.22956427931785583,387.2191011235956,1949.6554599719102
3,0.8832133184461033,0.9997918009757996,475.867421582397,524.6470842111423,0.9999750852584839,530.6601123595506,493.31764249765916,0.9999375343322754,442.2919592696629,491.19967228464424,0.9991164207458496,553.1334123361423,551.9002004330524,0.9993663430213928,391.05483380149815,539.3130778909176,0.988005518913269,669.091175093633,762.9844042602997,0.9937806129455566,318.9213190543071,758.9355102996255,0.9966154098510742,698.8528499531835,1048.913199321161,0.9793459177017212,182.09441567181648,1058.3470856741574,0.9922179579734802,709.1341145833335,1347.197887406367,0.9947676658630371,295.2212078651686,981.0513225655432,0.8495541214942932,601.0196482911986,1310.780079588015,0.8497381806373596,362.82932467228466,1258.44218164794,0.9678431749343872,638.4885592228466,1709.6718457397005,0.9120805263519287,375.3620230571162,1733.9507256554307,0.19285699725151062,627.5209942649813,1986.9159644194758,0.2996331453323364,376.6006115402622,1945.9786107209738
4,0.8689303713686326,0.9997604489326477,476.66257022471916,524.2816230688203,0.9999698400497437,531.4072741104869,492.8047094452247,0.9999409914016724,444.37353698501875,490.18397413389516,0.9992516040802002,554.597817181648,552.3042120201311,0.9993805885314941,393.0042281132959,538.2154874765918,0.9873735904693604,668.5518346207866,763.0797928370787,0.9970247149467468,299.84257958801504,758.7285668305244,0.9960488677024841,698.5640507958801,1050.433125585206,0.9941608905792236,165.18594920411988,1037.5060715121724,0.9897538423538208,707.2248800327716,1342.5624707397005,0.9965741634368896,310.2141853932585,974.6493884597379,0.8069515824317932,598.5189167837079,1307.3215121722847,0.7091305255889893,368.3235311329588,1279.4961376404494,0.9573695063591003,637.9470973782772,1728.3129974250937,0.8842856884002686,377.599923923221,1740.6463600187267,0.19007855653762817,631.048835440075,1983.9678429307116,0.26476091146469116,377.57351650280907,1968.3346500468165
5,0.8665136344292584,0.9997439384460449,477.60131378745325,524.6700169709738,0.9999641180038452,532.1690660112359,492.58192883895134,0.9999462962150574,444.8572097378277,490.40872981039325,0.9993255138397217,555.6412394662922,552.165554775281,0.9994512796401978,391.9560510299626,538.0319156718165,0.988295316696167,666.5992216760301,765.0337956460675,0.9831321835517883,290.00395014044943,762.678048923221,0.995731770992279,698.2744469803372,1050.0441099016855,0.9805580377578735,150.8081694756554,1034.6169095271537,0.9910672903060913,705.0135328885767,1343.6573911516855,0.9958766102790833,333.9501404494382,943.4688085205993,0.8212318420410156,599.8497483614233,1322.0581694756554,0.7313007712364197,358.74122191011236,1294.0266561329588,0.9657928347587585,632.383982911985,1726.4368270131088,0.904747486114502,384.81346558988764,1738.4313553370787,0.15487128496170044,625.8580582865168,1987.2821570692884,0.21969521045684814,373.9517497659176,1968.4228698501872
6,0.8688648641109467,0.9997341632843018,478.3183374297753,525.3620962078652,0.9999616146087646,532.7868972378277,492.91769077715355,0.9999510645866394,444.8984667602997,490.8016590589888,0.999218761920929,555.3321775514981,552.0060861423221,0.999504804611206,393.445473431648,537.4604985955057,0.9884328842163086,665.5132256554307,765.7086844569288,0.9951580166816711,298.2492099719101,757.1468281835206,0.9950162172317505,695.7154874765918,1049.7888137874531,0.9759110808372498,178.3849777621723,1022.4337254213483,0.9884425401687622,719.17266502809,1348.129535346442,0.9977123737335205,328.6138664559925,925.6315104166667,0.7942806482315063,598.490387991573,1310.9322331460673,0.8385887145996094,357.38325140449444,1295.225158005618,0.976770281791687,630.4259568117977,1714.024315308989,0.8375920653343201,381.6532069288389,1721.5048572097378,0.1483231484889984,624.9910024578653,1986.3055945692884,0.2361043095588684,374.7275134597379,1969.5568527621724
7,0.8683141662794001,0.9997502565383911,478.9149549391386,525.0548630617977,0.9999598860740662,532.7443235018727,492.52000672986895,0.9999486207962036,446.2329558754682,490.08682993913857,0.9991671442985535,554.4121605805244,552.6911063319288,0.9994930028915405,393.70537804307116,537.0360779494382,0.9886109828948975,665.0829529494383,765.0932672050562,0.993296205997467,297.4756408005618,759.907976357678,0.9954473972320557,694.9877838249065,1050.629462195693,0.9514380097389221,173.5744016268727,1011.3121049859551,0.9921520352363586,717.5267731741574,1347.7882139513108,0.9982306957244873,352.82420411985026,916.0575403792135,0.846966028213501,600.0296992041199,1313.8197858146068,0.8326107263565063,355.89214653558054,1303.8275397940076,0.970093846321106,629.8616719335207,1724.5669475655432,0.7968263626098633,387.27191596441946,1723.0427785580525,0.18902063369750977,625.9967521067415,1986.6919768258429,0.2083289921283722,373.80135182584274,1967.3996371722847
8,0.8676212482592639,0.9997409582138062,477.46115695224717,522.9299801029963,0.9999648332595825,531.2440747893259,492.3409336961611,0.9999394416809082,445.27365695224717,489.14241719335206,0.9990562200546265,552.1942298689139,553.8303560978464,0.9993537068367004,390.6590150983146,535.9200535463483,0.9885407090187073,663.6197916666667,764.7904231039327,0.9862850904464722,290.7072945926966,759.2908766385768,0.996498703956604,691.7334533005619,1046.0699760065543,0.9321832656860352,166.02334240402627,1003.6735574672285,0.9917734861373901,717.5803195224719,1345.7970505617977,0.9979979991912842,380.17468398876406,894.8675239934457,0.8425348997116089,598.4497161750936,1307.9994733146068,0.8532297611236572,353.0357560861423,1301.6015625,0.960881233215332,632.9281513342696,1726.1335440074906,0.8635320663452148,384.94630735018734,1729.0017848782772,0.18532788753509521,625.6135153323971,1984.122337312734,0.15272095799446106,371.874926849251,1971.7639571629213
9,0.877568327328738,0.9997406005859375,476.63177375936334,522.257578417603,0.9999653100967407,530.8073648174158,491.6576691245319,0.9999233484268188,445.12538038389516,487.2830714536517,0.9985772371292114,550.0237739934457,555.6508222144195,0.9992637038230896,389.00558871722853,536.0820824555244,0.9892416000366211,661.8055799391386,762.7274256788389,0.9902415871620178,292.70511470037457,757.9119850187266,0.9949145317077637,691.3041315543071,1046.0379359784645,0.9716329574584961,154.29928897471916,996.1486862125469,0.9911034107208252,717.3373858848315,1343.1428487827716,0.9991598725318909,368.74502574906364,895.1279406601124,0.8714906573295593,598.6708508895132,1317.33204588015,0.9133284687995911,348.1729137406368,1290.797343164794,0.964313805103302,634.5422957631085,1723.9570166198503,0.88490229845047,387.3234872425094,1727.1282478932585,0.18967261910438538,625.0950959737829,1983.7873068820224,0.16118955612182617,387.53182057584274,1962.0657771535582
